PersPerOccupHous,PctHousOwnOcc,MalePctDivorce,FamInc,PctRecImmig8,NormPopulation,Rent,PctPopUnderPov,PctLess9thGrade,PctUnemployed,NumStreet,ViolentCrimesPerPop
0.51,0.52,0.5,Low,0,0.01,Low,0.93,0.88,0.76,0,43
0.34,0.27,0.32,Low,0.1,0.03,Low,0.57,0.35,0.26,0,7
0.27,0.59,0.96,Low,0.04,0,Low,0.59,0.36,0.89,0.06,71
0.47,0.5,0.69,Low,0.27,1,Low,0.37,0.3,0.41,0.63,46
0.63,0.82,0.25,Medium,0.03,0,Medium,0.06,0.18,0.12,0,16
0.51,0.64,0.28,Medium,0.11,0.05,Medium,0.18,0.4,0.49,0,16
0.38,0.52,0.44,Medium,0.05,0,Medium,0.09,0.22,0.18,0,13
0.5,0.69,0.42,Medium,0.02,0.01,Low,0.1,0.08,0.17,0,12
0.66,0.79,0.2,High,0.16,0.01,Medium,0.01,0.01,0,0,4
0.32,0.45,0.57,Medium,0.11,0,Medium,0.15,0.21,0.16,0,10
0.34,0.6,0.72,Low,0.05,0.02,Low,0.58,0.36,0.51,0,31
0.54,0.49,0.52,Low,0.05,0.07,Low,0.5,0.52,0.43,0.01,40
0.47,0.74,0.41,Medium,0.02,0,Medium,0.05,0.16,0.25,0,6
0.36,0.44,0.29,Low,0.12,0,Low,0.45,0.18,0.35,0,4
0.25,0.53,0.48,Low,0.01,0.04,Low,0.44,0.39,0.42,0.02,23
0.16,0.51,0.82,High,0.24,0.02,High,0.15,0.08,0.04,0.11,34
0.76,0.5,0.73,Low,0.17,0.01,Medium,0.36,0.46,0.3,0,84
0.55,0.57,0.69,Medium,0.13,0.09,Medium,0.18,0.14,0.32,0.2,12
0.4,0.72,0.33,Low,0.02,0,Low,0.23,0.52,0.4,0,8
0.31,0.27,0.37,Low,0.13,0.03,Low,0.84,0.39,0.46,0,29
0.6,0.88,0.23,High,0.13,0.01,High,0.05,0.1,0.22,0,3
0.33,0.67,0.57,Low,0.1,0.01,Low,0.28,0.3,0.44,0,42
0.21,0.43,0.52,Medium,0.07,0.01,Medium,0.16,0.11,0.26,0,13
0.53,0.54,0.58,Low,0.17,0.22,Low,0.3,0.23,0.36,0.1,35
0.44,0.61,0.39,Medium,0.04,0.02,Low,0.15,0.2,0.24,0,8
0.33,0.62,0.48,Low,0.01,0,Low,0.27,0.28,0.19,0,6
0.57,0.67,0.46,Medium,0.02,0.01,Medium,0.1,0.23,0.12,0,13
0.43,0.71,0.18,Medium,0.13,0.01,High,0.09,0.07,0.24,0,5
0.36,0.48,0.61,Low,0.13,0.03,Low,0.41,0.31,0.46,0,31
0.41,0.54,0.42,Medium,0.03,0.03,Medium,0.14,0.1,0.05,0,7
0.24,0.61,0.5,Low,0.02,0.01,Low,0.3,0.22,0.27,0,10
0.43,0.38,1,Low,0.29,0.4,Medium,0.3,0.23,0.41,0.54,43
0.37,0.55,0.4,Low,0.21,0.04,Low,0.3,0.5,0.21,0,3
0.37,0.13,0.29,Medium,0.73,0.11,Medium,0.3,0.38,0.39,0,11
0.37,0.59,0.41,Low,0.04,0.01,Low,0.27,0.28,0.4,0,8
0.53,0.65,0.35,Medium,0.37,0.1,Medium,0.1,0.06,0.2,0,12
0.34,0.62,0.56,Low,0.06,0,Low,0.3,0.22,0.52,0,4
0.37,0.86,0.33,Medium,0.02,0,Low,0.14,0.35,0.13,0,7
0.42,0.52,0.48,Low,0.03,0.01,Medium,0.25,0.25,0.28,0,4
0.48,0.71,0.32,Medium,0.06,0.02,Medium,0.11,0.14,0.31,0,12
1,0.37,0.29,Low,1,0.07,Medium,0.53,0.9,0.55,0.01,53
0.46,0.49,0.59,Low,0.35,0,Low,0.71,0.67,0.58,0,26
0.52,0.55,0.48,Medium,0.11,0.06,Medium,0.12,0.11,0.24,0,12
0.03,0.09,0.9,Low,1,0.13,Low,0.67,0.58,0.59,0.05,83
0.27,0.41,0.74,Low,0.03,0,Low,0.17,0.16,0.35,0,15
0.45,0.76,0.23,Medium,0.18,0,Medium,0.06,0.19,0.14,0,9
0.53,0.77,0.16,High,0.15,0.01,High,0.05,0.06,0.11,0,3
0.49,0.61,0.62,Medium,0,0.01,Low,0.22,0.19,0.3,0,28
0.38,0.57,0.49,Medium,0.17,0,Medium,0.13,0.18,0.31,0,16
0.29,0.41,0.73,Low,0.03,0.01,Low,0.42,0.5,0.55,0,17
0.51,0.44,0.42,Low,0.09,0.11,Low,0.35,0.25,0.39,0,48
0.51,0.47,0.48,Low,0.15,0,Low,0.69,0.66,0.58,0,13
0.37,0.15,0.43,Low,0.25,0.13,Low,0.37,1,0.67,0,27
0.48,0.93,0.25,Medium,0.09,0,High,0.01,0.12,0.12,0,3
0.77,0.36,0.76,Low,0.15,0.12,Low,0.98,0.69,1,0.28,101
0.46,0.69,0.47,Medium,0.02,0.01,Low,0.16,0.17,0.2,0,7
0.22,0.49,0.5,Medium,0.08,0,Low,0.18,0.22,0.22,0,32
0.69,0.6,0.36,Low,0.21,0.01,Low,0.74,0.88,0.5,0,20
0.44,0.73,0.4,Medium,0.15,0,Medium,0.07,0.26,0.26,0.01,7
0.89,0.64,0.57,Medium,0.91,0.07,High,0.12,0.25,0.28,0,15
0.56,0.56,0.68,Low,0.18,0,Low,0.62,0.47,0.69,0,36
0.38,0.31,0.14,Low,0.13,0.01,Low,0.77,0.44,0.49,0,3
0.81,0.49,0.37,Low,0.7,0.02,Medium,0.31,0.8,0.49,0,37
0.64,0.46,0.52,Medium,0.25,0.11,Medium,0.18,0.16,0.37,0.01,40
0.4,0.52,0.4,Low,0,0,Low,0.26,0.26,0.08,0,13
0.38,0.59,0.45,Low,0.02,0.07,Low,0.47,0.32,0.53,0,14
0.85,0.65,0.49,Medium,0.39,0.1,Medium,0.31,0.29,0.53,0,58
0.45,0.57,0.53,Low,0.06,0.03,Low,0.24,0.45,0.17,0,8
0.48,0.48,0.57,Low,0.04,0.3,Low,0.6,0.31,0.58,0,60
0.41,0.53,0.51,Low,0,0,Low,1,0.54,0.75,0,32
0.36,0.37,0.47,Low,0.02,0.01,Low,0.75,0.62,0.55,0.01,35
0.5,0.78,0.28,Medium,0.07,0,Medium,0.06,0.15,0.17,0,3
0.43,0.55,0.58,Low,0.19,0,Low,0.4,0.45,0.4,0,48
0.38,0.23,0.25,Low,0.19,0.03,Low,0.73,0.14,0.43,0,17
0.8,0.7,0.3,Medium,0.71,0.01,High,0.14,0.11,0.09,0,16
0.31,0.5,0.41,Low,0.03,0.01,Low,0.3,0.55,0.2,0,6
0.54,0.29,0.56,Medium,0.29,0,High,0.1,0.17,0.23,0,16
0.76,0.89,0.2,Medium,0.09,0.02,Medium,0.04,0.18,0.15,0,5
0.26,0.3,0.6,Low,0.17,0.07,Low,0.53,0.34,0.54,0.01,13
0.33,0.49,0.71,Low,0.04,0.04,Low,0.52,0.42,0.51,0.06,40
0.44,0.59,0.36,Medium,0.07,0.07,Medium,0.1,0.1,0.33,0,19
0.39,0.64,0.31,Medium,0,0,Low,0.14,0.51,0.08,0,11
0.18,0.34,0.73,Low,0.15,0.08,Low,0.6,0.3,0.51,0.04,87
0.42,0.47,0.67,Low,0.04,0.02,Low,0.38,0.43,0.46,0,30
0.32,0.59,0.54,Low,0,0.01,Low,0.32,0.29,0.55,0,8
0.29,0.53,0.21,High,0.22,0.02,Medium,0.17,0.02,0.12,0,7
0.5,0.54,0.45,Medium,0.3,0.02,Medium,0.13,0.25,0.49,0,21
0.56,0.34,0.39,Low,0.04,0.05,Low,0.55,0.35,0.32,0.01,61
0.5,0.62,0.45,Low,0.09,0.02,Low,0.39,0.43,0.57,0,15
0.53,0.76,0.44,Medium,0.06,0,Medium,0.17,0.38,0.24,0,13
0.74,0.93,0.15,High,0.01,0.01,High,0.04,0.13,0.23,0,5
0.6,0.79,0.31,Medium,0.18,0.01,Medium,0.07,0.2,0.3,0,13
1,0.12,0.22,Low,1,0.03,Medium,0.56,1,0.85,0.03,37
0.35,0.65,0.45,Low,0.01,0.03,Low,0.28,0.25,0.28,0,11
0.54,0.51,0.46,Low,0.06,0.01,Low,0.49,0.41,0.47,0,28
0.69,0.87,0.15,High,0.04,0,Medium,0,0.07,0.31,0,3
0.5,0.54,0.36,Medium,0.2,0.02,Medium,0.1,0.36,0.42,0,2
0.77,0.56,0.23,Low,0.01,0.01,Low,0.46,0.1,0.35,0,5
0.48,0.79,0.13,Medium,0.27,0.03,Medium,0.06,0.22,0.19,0,4
0.58,0.77,0.24,High,0.38,0.04,Medium,0.08,0.15,0.26,0,12
0.13,0.59,0.63,Low,0.1,0.09,Medium,0.18,0.21,0.2,0,27
0.31,0.69,0.43,Medium,0.03,0.01,Medium,0.12,0.19,0.25,0,16
0.34,0.49,0.41,Medium,0.17,0,Medium,0.15,0.38,0.46,0,9
1,0.44,0.35,Low,1,0.02,Medium,0.46,1,0.65,0,48
0.35,0.75,0.34,Medium,0.02,0.03,Medium,0.06,0.17,0.14,0,11
0.34,0.52,0.56,Low,0.01,0.01,Low,0.12,0.25,0.24,0,8
0.5,0.64,0.26,High,0.31,0.04,Medium,0.13,0.06,0.23,0,16
0.43,0.64,0.34,Low,0.04,0,Low,0.12,0.58,0.18,0,22
0.62,0.61,0.22,Medium,0.6,0.06,Medium,0.06,0.2,0.26,0,14
0.57,0.76,0.38,Medium,0.04,0.01,Medium,0.09,0.06,0.1,0,13
0.41,0.52,0.66,Low,0.01,0.08,Low,0.44,0.42,0.52,0,60
0.42,0.36,0.47,Low,0.14,0.05,Medium,0.36,0.46,0.61,0.06,71
0.55,0.69,0.43,Medium,0.03,0,Low,0.22,0.18,0.27,0,4
0.24,0.45,0.53,Low,0.02,0.01,Low,0.21,0.61,0.16,0,7
0.33,0.55,0.42,Medium,0.07,0.04,Medium,0.13,0.44,0.29,0,11
0.42,0.59,0.5,Low,0.03,0.07,Low,0.21,0.21,0.35,0,9
0.46,0.63,0.34,High,0.19,0.02,Medium,0.08,0.19,0.09,0,12
0.53,0.55,0.42,Low,0.45,0,Low,0.65,0.57,0.22,0,16
0.38,0.49,0.62,Low,0.07,0.01,Low,0.56,0.42,0.44,0,52
0.41,0.82,0.09,High,0.06,0.02,Medium,0.04,0.02,0.04,0,3
0.5,0.68,0.35,Medium,0.02,0.01,Medium,0.1,0.2,0.32,0,7
0.59,0.55,0.49,Low,0.26,0,Low,0.54,0.67,0.67,0,52
0.23,0.65,0.52,Low,0.46,0.06,Medium,0.29,0.33,0.46,0.03,59
0.56,0.87,0.12,High,0.12,0,High,0.08,0.04,0.18,0,6
0.5,0.8,0.11,High,0.22,0.01,High,0.04,0.1,0.07,0,6
0.16,0.65,0.52,Low,0.05,0.04,Low,0.18,0.18,0.2,0,22
0.68,0.36,0.61,Low,0.76,0.32,Medium,0.57,0.61,0.7,0.14,66
0.46,0.66,0.23,High,0.52,0.12,Medium,0.09,0.16,0.24,0,11
0.6,0.52,0.43,Low,0.13,0.02,Low,0.6,0.69,0.52,0,24
0.46,0.54,0.24,Medium,0.36,0.01,Medium,0.07,0.51,0.29,0,6
0.29,0.52,0.44,Medium,0.09,0,Medium,0.16,0.19,0.16,0,14
0.33,0.3,0.73,Low,0.15,0.36,Low,0.62,0.38,0.58,0,49
0.4,0.48,0.58,Medium,0.28,0.04,Medium,0.08,0.06,0.12,0,7
0.72,0.58,0.36,Medium,0.63,0.05,High,0.19,0.33,0.23,0,15
0.58,0.59,0.51,Low,0.12,0.03,Low,0.66,0.55,0.49,0,55
0.41,0.46,0.4,High,0.29,0.04,Medium,0.15,0.14,0.32,0.01,22
0.71,0.58,0.49,Low,0.26,0.03,Medium,0.41,0.42,0.68,0,26
0.29,0.29,0.25,Low,0.54,0.06,Low,0.55,0.08,0.33,0.01,10
0.52,0.78,0.22,Medium,0.01,0.03,Medium,0.06,0.23,0.15,0,5
0.42,0.25,0.45,Medium,0.76,0.06,Medium,0.24,0.63,0.5,0,13
0.42,0.49,0.59,Low,0.07,0.3,Low,0.59,0.31,0.61,0.04,45
0.58,0.57,0.54,Low,0,0.03,Low,0.7,0.66,0.55,0,61
0.64,0.79,0.34,Medium,0.12,0,Medium,0.2,0.08,0.18,0,35
0.3,0.54,0.69,Low,0.09,0.08,Low,0.54,0.3,0.55,0,14
0.45,0.7,0.42,Medium,0.09,0,Medium,0.03,0.11,0.3,0,16
0.52,0.68,0.51,Medium,0.07,0.13,Low,0.15,0.1,0.3,0,12
0.84,0.46,0.3,Low,0.32,0.01,Low,0.64,0.64,0.86,0,33
0.66,0.7,0.32,Medium,0.45,0.02,Medium,0.15,0.4,0.39,0,39
0.62,0.81,0.23,Medium,0.06,0.02,Medium,0.05,0.1,0.27,0,13
0.31,0.49,0.63,Medium,0.41,0.09,Medium,0.12,0.25,0.31,0.01,38
0.57,0.76,0.3,Medium,0.07,0.02,Medium,0.07,0.34,0.3,0,9
1,0.77,0.23,Low,0.03,0.01,Low,0.21,0.05,0.33,0,5
0.71,0.81,0.16,Medium,0.21,0.01,Medium,0.04,0.07,0.23,0,1
0.44,0.83,0.24,High,0.13,0.01,High,0.02,0.1,0.06,0,3
0.58,0.86,0.38,Medium,0.03,0.01,High,0.05,0.17,0.13,0,4
0.5,0.42,0.71,Medium,0.17,0.35,Medium,0.18,0.09,0.4,0.08,37
0.32,0.49,0.58,Medium,0.12,0.03,Medium,0.21,0.22,0.3,0,26
0.28,0.21,0.59,Medium,0.8,0.01,Medium,0.18,0.3,0.29,0,34
0.39,0.56,0.14,Medium,0.09,0.01,Low,0.28,0.26,0.13,0,5
0.37,0.42,0.71,Low,0.05,0.06,Low,0.51,0.38,0.42,0,49
1,0.67,0.12,Low,0.58,0,Low,1,1,0.93,0,14
0.37,0.49,0.57,Medium,0.09,0.03,Low,0.15,0.19,0.1,0,2
0.57,0.74,0.36,Low,0.02,0,Low,0.88,0.98,0.79,0,30
0.36,0.57,0.55,Low,0.01,0,Low,0.36,0.24,0.3,0,3
0.6,0.72,0.22,Medium,0.08,0.02,Medium,0.05,0.12,0.3,0,4
0.3,0.59,0.48,Low,0.03,0,Low,0.39,0.35,0.47,0,22
0.33,0.43,0.42,Low,0.05,0.12,Low,0.4,0.38,0.41,0,13
1,0.43,0.43,Medium,0.87,0.21,Medium,0.32,0.82,0.42,0.07,42
0.55,0.66,0.22,Medium,0.46,0.02,Medium,0.07,0.24,0.29,0,7
0.77,0.65,0.42,Low,0.5,0.02,Low,0.41,0.52,0.65,0,58
0.33,0.6,0.52,Low,0.03,0.01,Low,0.37,0.6,0.42,0,38
0.45,0.45,0.73,Low,0.04,0.96,Low,0.61,0.37,0.58,0.29,68
0.38,0.55,0.68,Low,0.05,0.03,Low,0.19,0.17,0.27,0,12
0.41,0.44,0.29,Medium,0.28,0,Medium,0.12,0.29,0.25,0,4
0.51,0.67,0.37,Medium,0.04,0,Medium,0.15,0.65,0.26,0,11
0.55,0.72,0.29,Medium,0.02,0.01,Medium,0.05,0.14,0.1,0,4
0.5,0.4,0.54,Low,0.06,0.07,Low,1,0.49,0.83,0,82
0.37,0.32,0.63,Medium,0.12,0.05,Medium,0.2,0.29,0.14,0.02,52
0.4,0.47,0.65,Low,0.14,0.01,Low,0.34,0.22,0.36,0,10
0.59,0.79,0.26,High,0.19,0.03,High,0.02,0.1,0.17,0,2
0.65,1,0.08,High,0.4,0,High,0.1,0.04,0.09,0,4
0.63,0.53,0.45,Medium,0.75,0.16,High,0.2,0.28,0.25,0.03,21
0.38,0.5,0.71,Low,0.02,0.01,Low,0.74,0.7,0.53,0,31
0.58,0.86,0.31,Medium,0.02,0.06,Medium,0.06,0.11,0.2,0,4
0.48,0.01,0.53,Low,1,0.05,Low,0.43,1,0.57,0,24
0.21,0.58,0.75,High,0.15,0,High,0.07,0.04,0.11,0,13
0.61,0.59,0.48,Medium,0.08,0,Medium,0.14,0.12,0.24,0,12
0.4,0.48,0.43,Low,0.28,0,Low,0.94,0.64,0.65,0,13
0.56,0.74,0.39,Medium,0.06,0.04,Medium,0.1,0.15,0.25,0,7
0.62,0.6,0.5,Medium,0.25,0.03,Medium,0.09,0.21,0.15,0,13
0.53,0.93,0.11,High,0.44,0.01,High,0.04,0.06,0.17,0,5
0.69,0.5,0.59,Medium,0.15,0.05,Medium,0.25,0.32,0.44,0,26
0.37,0.42,0.76,Low,0.21,0.27,Low,0.44,0.23,0.46,0.04,77
0.27,0.76,0.25,Low,0.04,0,Medium,0.13,0.1,0.6,0,16
0.3,0.38,0.56,Low,0.07,0.02,Medium,0.3,0.45,0.33,0,15
0.38,0.55,0.47,Low,0.02,0.01,Low,0.38,0.51,0.37,0,24
0.34,0.46,0.54,Low,0.02,0,Low,0.52,0.93,0.4,0,56
0.33,0.47,0.62,Low,0.21,0.03,Low,0.51,0.3,0.61,0.03,38
0.44,0.25,0.55,Low,0.05,0.05,Low,0.56,0.41,0.28,0,62
0.44,0.49,0.6,Low,0.02,0.1,Low,0.63,0.52,0.72,0.01,38
0.35,0.44,0.8,Low,0.18,0.16,Low,0.38,0.23,0.4,0.04,15
0.21,0,0.41,Low,0.37,0.04,Medium,0.43,0.6,0.38,0,33
0.31,0.26,0.56,Low,0.17,0.25,Low,0.6,0.38,0.53,0.12,36
0.36,0.72,0.39,Medium,0.31,0.09,Medium,0.16,0.21,0.28,0,22
0.39,0.43,0.51,Medium,0.07,0.03,Low,0.32,0.21,0.21,0.01,38
0.4,0.92,0.22,Medium,0.01,0,Low,0.07,0.18,0.23,0,6
0.53,0.75,0.39,Medium,0.06,0,High,0.07,0.1,0.27,0,4
0.32,0.46,0.59,Medium,0.17,0,Medium,0.17,0.16,0.24,0,15
0.34,0.4,0.59,Low,0.07,0.02,Low,0.28,0.55,0.63,0,35
0.59,0.93,0.07,High,0.29,0,High,0.02,0.05,0.07,0,4
0.58,0.87,0.1,High,0.09,0,Medium,0.04,0.1,0.29,0,4
0.66,0.88,0.27,Medium,0.06,0.04,Medium,0.09,0.22,0.34,0,4
0.62,0.71,0.28,Medium,0.05,0.05,Medium,0.08,0.15,0.17,0,5
0.34,0.29,0.21,Low,0.29,0.01,Low,0.9,0.27,0.42,0,30
0.53,0.41,0.63,Low,0.04,0.01,Low,0.67,0.58,0.67,0,94
0.41,0.55,0.52,Low,0.04,0.02,Low,0.25,0.26,0.25,0,6
0.39,0.47,0.63,Low,0.01,0.01,Medium,0.21,0.29,0.5,0,27
0.66,0.63,0.46,Low,0.07,0.06,Medium,0.27,0.15,0.51,0,29
0.35,0.51,0.5,Medium,0.06,0.06,Low,0.25,0.23,0.49,0,23
0.48,0.55,0.56,Medium,0.08,0.03,Medium,0.1,0.1,0.14,0,13
0.33,0.64,0.38,Medium,0.06,0.01,Medium,0.08,0.17,0.07,0,14
0.67,0.82,0.3,Medium,0.04,0.02,High,0.05,0.07,0.29,0,2
0.76,0.65,0.48,Medium,0.4,0.09,Medium,0.22,0.18,0.44,0,50
0.26,0.25,0.7,Medium,0.31,0.01,High,0.1,0.1,0.16,0,19
0.78,0.51,0.48,Medium,1,0.21,Medium,0.27,0.39,0.38,0.03,26
0.3,0.37,0.31,Medium,0.85,0.02,Medium,0.11,0.47,0.35,0,6
0.44,0.52,0.68,Low,0.03,0.3,Low,0.67,0.34,0.79,0.03,54
0.29,0.49,0.45,Low,0.02,0,Low,0.53,0.5,0.51,0,33
0.7,0.53,0.65,Low,0.32,0.04,Medium,0.41,0.28,0.57,0,37
0.12,0.68,0.55,Low,0.24,0.06,Medium,0.25,0.3,0.27,0,35
0.29,0.36,0.53,Low,0.11,0.09,Low,0.58,0.52,0.63,0,19
0.39,0.6,0.48,Medium,0.02,0.02,Low,0.41,0.33,0.28,0,22
0.54,0.45,0.48,Medium,0.77,0.17,Medium,0.25,0.27,0.26,0.06,23
0.63,0.66,0.66,Low,0.03,0,Low,0.41,0.37,0.82,0,36
0.23,0.38,0.65,Low,0.24,0.58,Low,0.49,0.22,0.42,0.06,76
0.47,0.46,0.49,Medium,0.08,0.01,Low,0.23,0.34,0.16,0,20
0.27,0.32,0.22,Low,0.05,0.01,Low,0.62,0.26,0.31,0,6
0.54,0.47,0.58,Medium,0.59,0.01,High,0.14,0.35,0.19,0,21
0.63,0.89,0.21,Medium,0.02,0.01,Medium,0.12,0.41,0.26,0,9
0.37,0.47,0.5,Medium,0.19,0,Medium,0.08,0.07,0.1,0,4
0.54,0.78,0.35,Medium,0.15,0.03,Medium,0.05,0.23,0.25,0,4
0.52,0.56,0.53,Low,0.01,0.01,Low,0.33,0.54,0.3,0,20
0.38,0.47,0.53,Low,0.06,0.02,Low,0.28,0.35,0.42,0,4
0.32,0.53,0.55,Low,0.03,0.03,Low,0.45,0.27,0.65,0,12
0.29,0.47,0.7,Low,0.03,0,Low,0.38,0.38,0.22,0,79
0.42,0.47,0.2,Medium,0.2,0.08,Medium,0.17,0.25,0.35,0,33
0.34,0.59,0.51,Low,0.03,0.06,Low,0.37,0.29,0.41,0,38
0.56,0.74,0.46,Medium,0.21,0.01,Medium,0.08,0.13,0.25,0,34
0.44,0.65,0.48,Low,0,0.01,Low,0.34,0.48,0.29,0,20
0.23,0.24,0.22,Low,0.43,0.04,Low,0.7,0.14,0.38,0,12
0.67,0.51,0.56,Medium,0.18,0.04,Medium,0.18,0.31,0.46,0,30
0.54,0.8,0.18,Medium,0.1,0,Medium,0.07,0.59,0.2,0,9
0.32,0.23,0.55,Medium,0.1,0.01,Low,0.13,0.08,0.05,0,11
0.34,0.28,0.93,Low,0.13,0.06,Low,0.55,0.4,0.38,0.17,101
0.37,0.13,0.43,Medium,0.82,0,Medium,0.24,0.52,0.54,0,25
0.69,0.77,0.33,Medium,0.09,0.02,Medium,0.08,0.14,0.18,0,5
0.44,0.45,0.44,Low,0.11,0.28,Low,0.52,0.39,0.41,0.06,28
0.6,0.5,0.55,Low,0.16,0.1,Low,0.37,0.3,0.44,0.04,51
0.3,0.58,0.73,Low,0.02,0.01,Low,0.28,0.29,0.35,0,7
0.78,0.36,0.41,Low,1,0.08,Medium,0.36,0.7,0.42,0,54
0.36,0.62,0.54,Low,0.02,0.01,Low,0.43,0.48,0.32,0,54
0.52,0.62,0.31,Medium,0.15,0.07,Low,0.18,0.08,0.2,0,8
0.36,0.56,0.42,Low,0.01,0.01,Low,0.18,0.42,0.23,0,12
0.4,0.42,0.88,Low,0.08,0,Low,0.54,0.34,0.69,0,32
0.5,0.63,0.57,Low,0.14,0.06,Low,0.57,0.5,0.4,0,35
0.61,0.69,0.48,Medium,0.03,0.23,Medium,0.23,0.27,0.23,0,19
0.69,0.65,0.43,Medium,0.27,0.15,Medium,0.13,0.15,0.28,0.08,15
0.52,0.58,0.49,Low,0.07,0.05,Low,0.27,0.17,0.27,0,15
0.29,0.56,0.54,Low,0,0,Low,0.16,0.39,0.22,0,4
0.4,0.84,0.37,Medium,0.03,0.01,Medium,0.07,0.25,0.24,0,15
0.53,0.52,0.64,Low,0.12,0,Low,0.55,0.78,0.93,0,46
0.45,0.74,0.16,Medium,0.09,0,Medium,0.13,0.03,0.1,0,13
0.69,0.52,0.55,Low,0.1,0.01,Low,0.61,0.38,0.35,0.04,67
0.68,0.71,0.29,Medium,0.04,0.08,Medium,0.16,0.11,0.19,0,8
0.26,0.42,0.72,Medium,0.2,0.02,Medium,0.08,0.12,0.07,0,27
0.92,0.67,0.19,Low,0.43,0.03,Low,1,1,0.84,0,8
0.38,0.54,0.42,Low,0.18,0.06,Low,0.24,0.39,0.31,0,7
0.29,0.47,0.61,Low,0.05,0.06,Low,0.45,0.47,0.41,0,11
0.3,0.61,0.59,Low,0.03,0,Low,0.28,0.33,0.44,0,5
0.58,0.64,0.4,Medium,0.03,0.03,Medium,0.09,0.11,0.22,0,12
0.23,0.47,0.7,Low,0.04,0.08,Low,0.42,0.32,0.33,0.04,30
0.59,0.59,0.42,Medium,0.05,0.01,Medium,0.13,0.12,0.3,0,14
0.33,0.58,0.45,Low,0.04,0.01,Low,0.29,0.38,0.45,0,12
0.53,1,0.07,Medium,0.06,0,Medium,0.04,0.25,0.24,0,3
0.47,0.59,0.33,Low,0.16,0.06,Medium,0.42,0.39,0.46,0.01,25
0.29,0.31,0.59,Low,0.14,0.14,Low,0.56,0.31,0.35,0.09,88
0.73,0.89,0.29,Medium,0.08,0.02,Medium,0.05,0.07,0.14,0,15
0.26,0.45,0.63,Low,0.01,0.02,Low,0.7,0.48,0.72,0,47
0.32,0.33,0.57,Medium,0.45,0.11,Medium,0.17,0.14,0.17,0,26
0.58,0.74,0.37,Medium,0.03,0.01,Medium,0.13,0.17,0.29,0,9
0.76,0.71,0.28,Low,0,0.01,Low,0.17,0.13,0.45,0,5
0.54,0.41,0.54,Low,0.03,0.01,Low,1,0.69,1,0,55
0.6,0.62,0.48,Medium,0.22,0.13,Medium,0.25,0.19,0.25,0.03,10
0.44,0.44,0.8,Medium,0.23,0.07,Medium,0.18,0.17,0.26,0.01,21
0.31,0.39,0.47,Low,0.1,0.02,Low,0.35,0.43,0.6,0,3
0.32,0.39,0.61,Low,0.01,0,Low,0.25,0.26,0.43,0,5
0.31,0.58,0.39,Low,0.02,0,Low,0.14,0.23,0.26,0,11
1,0.53,0.4,Low,1,0.04,Medium,0.36,0.8,0.62,0,70
0.62,0.3,0.37,Low,0.16,0.02,Low,0.46,0.11,0.49,0,14
0.47,0.53,0.32,Medium,0.02,0.01,Low,0.12,0.18,0.18,0,7
0.32,0.25,0.7,Low,0.11,0.02,Low,0.45,0.36,0.34,0,92
0.53,0.83,0.19,Medium,0.01,0.01,Medium,0.08,0.56,0.38,0,5
1,0.28,0.47,Low,1,0.06,Medium,0.46,0.94,0.67,0,82
0.79,0.79,0.38,Medium,0.03,0.02,Low,0.1,0.07,0.21,0,16
0.84,0.98,0.08,High,0.14,0.03,High,0.06,0.08,0.2,0,8
0.58,0.92,0.21,High,0.07,0,High,0.03,0.01,0.02,0,7
0.56,0.71,0.16,Medium,0.27,0.01,Medium,0.07,0.25,0.22,0,3
0.47,0.13,0.7,Low,0.13,0.03,Medium,0.27,0.14,0.57,0.09,32
0.73,0.95,0.08,High,0.08,0.01,High,0.02,0.02,0.14,0,4
0.78,0.36,0.51,Low,1,0.05,Medium,0.37,0.64,0.54,0,28
0.37,0.55,0.55,Low,0.11,0.01,Low,0.57,0.53,0.41,0,12
0.75,0.71,0.44,Medium,0.05,0.03,Low,0.12,0.14,0.31,0,10
0.47,0.83,0.11,High,0.13,0.01,Medium,0.01,0.04,0.05,0,2
0.47,0.32,0.66,Low,0.22,0.03,Medium,0.3,0.27,0.33,0,51
0.4,0.2,0.89,Low,0.17,0,Low,0.22,0.32,0.3,0,33
0.21,0.37,0.83,Low,0.21,0.74,Low,0.45,0.26,0.42,0.23,44
0.34,0.29,0.46,Low,0.36,0.11,Medium,0.33,0.53,0.51,0.02,31
0.62,0.66,0.23,High,0.22,0.02,Medium,0.05,0.1,0.16,0,3
0.8,0.45,0.42,Low,0.45,0.01,Medium,0.3,0.79,0.75,0.03,39
0.4,0.39,0.08,Medium,0.21,0,Low,0.56,0.15,0.28,0,2
0.31,0.5,0.37,Low,0,0,Low,0.29,0.54,0.43,0,3
0.45,0.76,0.26,High,0.25,0.02,Medium,0.05,0.02,0.15,0,5
0.49,0.53,0.5,Low,0.12,0.45,Low,0.24,0.17,0.29,0.2,31
0.31,0.29,0.6,Low,0.09,0.51,Low,0.68,0.43,0.8,0.01,81
0.52,0.81,0.3,Medium,0.02,0.02,Medium,0.04,0.16,0.24,0,4
0.56,0.87,0.14,Medium,0.01,0.01,Low,0.06,0.17,0.24,0,12
0.33,0.58,0.62,Low,0.07,0.05,Low,0.54,0.55,0.55,0,91
0.29,0.39,0.48,Medium,0.15,0.05,Medium,0.17,0.36,0.24,0,10
